fecha,cierre
22/12/2017 23:59,13831.7998046875
23/12/2017 23:59,14699.2001953125
24/12/2017 23:59,13925.7998046875
25/12/2017 23:59,14026.599609375
26/12/2017 23:59,16099.7998046875
27/12/2017 23:59,15838.5
28/12/2017 23:59,14606.5
29/12/2017 23:59,14656.2001953125
30/12/2017 23:59,12952.2001953125
31/12/2017 23:59,14156.400390625
01/01/2018 23:59,13657.2001953125
02/01/2018 23:59,14982.099609375
03/01/2018 23:59,15201.0
04/01/2018 23:59,15599.2001953125
05/01/2018 23:59,17429.5
06/01/2018 23:59,17527.0
07/01/2018 23:59,16477.599609375
08/01/2018 23:59,15170.099609375
09/01/2018 23:59,14595.400390625
10/01/2018 23:59,14973.2998046875
11/01/2018 23:59,13405.7998046875
12/01/2018 23:59,13980.599609375
13/01/2018 23:59,14360.2001953125
14/01/2018 23:59,13772.0
15/01/2018 23:59,13819.7998046875
16/01/2018 23:59,11490.5
17/01/2018 23:59,11188.599609375
18/01/2018 23:59,11474.900390625
19/01/2018 23:59,11607.400390625
20/01/2018 23:59,12899.2001953125
21/01/2018 23:59,11600.099609375
22/01/2018 23:59,10931.400390625
23/01/2018 23:59,10868.400390625
24/01/2018 23:59,11359.400390625
25/01/2018 23:59,11259.400390625
26/01/2018 23:59,11171.400390625
27/01/2018 23:59,11440.7001953125
28/01/2018 23:59,11786.2998046875
29/01/2018 23:59,11296.400390625
30/01/2018 23:59,10106.2998046875
31/01/2018 23:59,10221.099609375
01/02/2018 23:59,9170.5400390625
02/02/2018 23:59,8830.75
03/02/2018 23:59,9174.91015625
04/02/2018 23:59,8277.009765625
05/02/2018 23:59,6955.27001953125
06/02/2018 23:59,7754.0
07/02/2018 23:59,7621.2998046875
08/02/2018 23:59,8265.58984375
09/02/2018 23:59,8736.98046875
10/02/2018 23:59,8621.900390625
11/02/2018 23:59,8129.97021484375
12/02/2018 23:59,8926.5703125
13/02/2018 23:59,8598.3095703125
14/02/2018 23:59,9494.6298828125
15/02/2018 23:59,10166.400390625
16/02/2018 23:59,10233.900390625
17/02/2018 23:59,11112.7001953125
18/02/2018 23:59,10551.7998046875
19/02/2018 23:59,11225.2998046875
20/02/2018 23:59,11403.7001953125
21/02/2018 23:59,10690.400390625
22/02/2018 23:59,10005.0
23/02/2018 23:59,10301.099609375
24/02/2018 23:59,9813.0703125
25/02/2018 23:59,9664.73046875
26/02/2018 23:59,10366.7001953125
27/02/2018 23:59,10725.599609375
28/02/2018 23:59,10397.900390625
01/03/2018 23:59,10951.0
02/03/2018 23:59,11086.400390625
03/03/2018 23:59,11489.7001953125
04/03/2018 23:59,11512.599609375
05/03/2018 23:59,11573.2998046875
06/03/2018 23:59,10779.900390625
07/03/2018 23:59,9965.5703125
08/03/2018 23:59,9395.009765625
09/03/2018 23:59,9337.5498046875
10/03/2018 23:59,8866.0
11/03/2018 23:59,9578.6298828125
12/03/2018 23:59,9205.1201171875
13/03/2018 23:59,9194.849609375
14/03/2018 23:59,8269.8095703125
15/03/2018 23:59,8300.8603515625
16/03/2018 23:59,8338.349609375
17/03/2018 23:59,7916.8798828125
18/03/2018 23:59,8223.6796875
19/03/2018 23:59,8630.650390625
20/03/2018 23:59,8913.4697265625
21/03/2018 23:59,8929.2802734375
22/03/2018 23:59,8728.4697265625
23/03/2018 23:59,8879.6201171875
24/03/2018 23:59,8668.1201171875
25/03/2018 23:59,8495.7802734375
26/03/2018 23:59,8209.400390625
27/03/2018 23:59,7833.0400390625
28/03/2018 23:59,7954.47998046875
29/03/2018 23:59,7165.7001953125
30/03/2018 23:59,6890.52001953125
31/03/2018 23:59,6973.52978515625
01/04/2018 23:59,6844.22998046875
02/04/2018 23:59,7083.7998046875
03/04/2018 23:59,7456.10986328125
04/04/2018 23:59,6853.83984375
05/04/2018 23:59,6811.47021484375
06/04/2018 23:59,6636.31982421875
07/04/2018 23:59,6911.08984375
08/04/2018 23:59,7023.52001953125
09/04/2018 23:59,6770.72998046875
10/04/2018 23:59,6834.759765625
11/04/2018 23:59,6968.31982421875
12/04/2018 23:59,7889.25
13/04/2018 23:59,7895.9599609375
14/04/2018 23:59,7986.240234375
15/04/2018 23:59,8329.1103515625
