fecha,apertura
05/03/2015 00:00,272.739013671875
06/03/2015 00:00,275.6000061035156
07/03/2015 00:00,272.29400634765625
08/03/2015 00:00,276.4330139160156
09/03/2015 00:00,274.81201171875
10/03/2015 00:00,289.86199951171875
11/03/2015 00:00,291.5249938964844
12/03/2015 00:00,296.12701416015625
13/03/2015 00:00,294.1180114746094
14/03/2015 00:00,284.4419860839844
15/03/2015 00:00,281.42498779296875
16/03/2015 00:00,285.68499755859375
17/03/2015 00:00,290.5950012207031
18/03/2015 00:00,285.0669860839844
19/03/2015 00:00,255.8800048828125
20/03/2015 00:00,260.95599365234375
21/03/2015 00:00,261.6440124511719
22/03/2015 00:00,259.9169921875
23/03/2015 00:00,267.8949890136719
24/03/2015 00:00,266.5769958496094
25/03/2015 00:00,247.4720001220703
26/03/2015 00:00,246.2760009765625
27/03/2015 00:00,248.5659942626953
28/03/2015 00:00,246.97500610351562
29/03/2015 00:00,252.74000549316406
30/03/2015 00:00,242.87899780273438
31/03/2015 00:00,247.45399475097656
01/04/2015 00:00,244.22300720214844
02/04/2015 00:00,247.08900451660156
03/04/2015 00:00,253.07400512695312
04/04/2015 00:00,254.29100036621094
05/04/2015 00:00,253.76100158691406
06/04/2015 00:00,260.72100830078125
07/04/2015 00:00,255.2740020751953
08/04/2015 00:00,253.06399536132812
09/04/2015 00:00,244.75100708007812
10/04/2015 00:00,243.69400024414062
11/04/2015 00:00,236.01600646972656
12/04/2015 00:00,236.53500366210938
13/04/2015 00:00,235.9499969482422
14/04/2015 00:00,224.75900268554688
15/04/2015 00:00,219.072998046875
16/04/2015 00:00,223.91700744628906
17/04/2015 00:00,228.5749969482422
18/04/2015 00:00,222.85299682617188
19/04/2015 00:00,223.45599365234375
20/04/2015 00:00,222.61199951171875
21/04/2015 00:00,224.6199951171875
22/04/2015 00:00,235.6020050048828
23/04/2015 00:00,234.05299377441406
24/04/2015 00:00,235.97000122070312
25/04/2015 00:00,231.23500061035156
26/04/2015 00:00,226.41000366210938
27/04/2015 00:00,219.4290008544922
28/04/2015 00:00,228.968994140625
29/04/2015 00:00,225.59100341796875
30/04/2015 00:00,225.6929931640625
01/05/2015 00:00,235.93899536132812
02/05/2015 00:00,232.34100341796875
03/05/2015 00:00,234.8800048828125
04/05/2015 00:00,240.3560028076172
05/05/2015 00:00,238.8520050048828
06/05/2015 00:00,236.24899291992188
07/05/2015 00:00,229.66200256347656
08/05/2015 00:00,237.20399475097656
09/05/2015 00:00,243.7689971923828
10/05/2015 00:00,241.72900390625
11/05/2015 00:00,240.2989959716797
12/05/2015 00:00,242.14500427246094
13/05/2015 00:00,241.3979949951172
14/05/2015 00:00,236.21400451660156
15/05/2015 00:00,236.9550018310547
16/05/2015 00:00,237.6439971923828
17/05/2015 00:00,236.00999450683594
18/05/2015 00:00,236.88699340820312
19/05/2015 00:00,233.03700256347656
20/05/2015 00:00,231.88999938964844
21/05/2015 00:00,234.01600646972656
22/05/2015 00:00,235.3209991455078
23/05/2015 00:00,240.28599548339844
24/05/2015 00:00,238.9759979248047
25/05/2015 00:00,240.927001953125
26/05/2015 00:00,237.10400390625
27/05/2015 00:00,237.06500244140625
28/05/2015 00:00,237.2570037841797
29/05/2015 00:00,237.3769989013672
30/05/2015 00:00,237.0919952392578
31/05/2015 00:00,233.13499450683594
01/06/2015 00:00,230.23300170898438
02/06/2015 00:00,222.8939971923828
03/06/2015 00:00,225.73599243164062
04/06/2015 00:00,225.77200317382812
05/06/2015 00:00,224.1540069580078
06/06/2015 00:00,225.0050048828125
07/06/2015 00:00,225.5959930419922
08/06/2015 00:00,222.87899780273438
09/06/2015 00:00,228.53799438476562
10/06/2015 00:00,228.9949951171875
11/06/2015 00:00,228.85499572753906
12/06/2015 00:00,229.7050018310547
13/06/2015 00:00,229.9199981689453
14/06/2015 00:00,232.44200134277344
15/06/2015 00:00,233.4219970703125
16/06/2015 00:00,236.76499938964844
17/06/2015 00:00,250.822998046875
18/06/2015 00:00,249.42799377441406
19/06/2015 00:00,249.04299926757812
20/06/2015 00:00,244.52999877929688
21/06/2015 00:00,245.10000610351562
22/06/2015 00:00,243.968994140625
23/06/2015 00:00,246.927001953125
24/06/2015 00:00,244.28199768066406
25/06/2015 00:00,240.36500549316406
26/06/2015 00:00,242.60400390625
27/06/2015 00:00,243.5489959716797
28/06/2015 00:00,250.9550018310547
29/06/2015 00:00,248.7209930419922
30/06/2015 00:00,257.0360107421875
01/07/2015 00:00,263.3450012207031
02/07/2015 00:00,258.552001953125
03/07/2015 00:00,255.45899963378906
04/07/2015 00:00,256.4909973144531
05/07/2015 00:00,260.80499267578125
06/07/2015 00:00,271.1080017089844
07/07/2015 00:00,269.9630126953125
08/07/2015 00:00,265.98199462890625
09/07/2015 00:00,270.8269958496094
10/07/2015 00:00,269.156005859375
11/07/2015 00:00,284.8800048828125
12/07/2015 00:00,293.1400146484375
13/07/2015 00:00,310.8269958496094
14/07/2015 00:00,292.03399658203125
15/07/2015 00:00,288.0450134277344
16/07/2015 00:00,286.0419921875
17/07/2015 00:00,278.09100341796875
18/07/2015 00:00,279.33099365234375
19/07/2015 00:00,274.7669982910156
20/07/2015 00:00,273.4989929199219
21/07/2015 00:00,278.8819885253906
22/07/2015 00:00,275.6570129394531
23/07/2015 00:00,277.34100341796875
24/07/2015 00:00,276.0050048828125
25/07/2015 00:00,288.16400146484375
26/07/2015 00:00,288.6400146484375
27/07/2015 00:00,292.6390075683594
28/07/2015 00:00,293.63299560546875
29/07/2015 00:00,294.4840087890625
30/07/2015 00:00,289.1029968261719
31/07/2015 00:00,287.6960144042969
01/08/2015 00:00,284.6860046386719
02/08/2015 00:00,280.4490051269531
03/08/2015 00:00,282.8059997558594
04/08/2015 00:00,281.2250061035156
05/08/2015 00:00,284.84698486328125
06/08/2015 00:00,281.906005859375
07/08/2015 00:00,278.7409973144531
08/08/2015 00:00,279.74200439453125
09/08/2015 00:00,261.1159973144531
10/08/2015 00:00,265.4779968261719
11/08/2015 00:00,264.3420104980469
12/08/2015 00:00,270.5979919433594
13/08/2015 00:00,266.1830139160156
14/08/2015 00:00,264.1319885253906
15/08/2015 00:00,265.52899169921875
16/08/2015 00:00,261.8659973144531
17/08/2015 00:00,258.489990234375
18/08/2015 00:00,257.9259948730469
19/08/2015 00:00,225.67100524902344
20/08/2015 00:00,226.8990020751953
21/08/2015 00:00,235.35499572753906
22/08/2015 00:00,232.66200256347656
23/08/2015 00:00,230.37600708007812
24/08/2015 00:00,228.11199951171875
25/08/2015 00:00,210.0679931640625
26/08/2015 00:00,222.0760040283203
27/08/2015 00:00,226.0500030517578
28/08/2015 00:00,224.7010040283203
29/08/2015 00:00,231.5489959716797
30/08/2015 00:00,229.89500427246094
31/08/2015 00:00,229.11399841308594
01/09/2015 00:00,230.25599670410156
02/09/2015 00:00,228.02699279785156
03/09/2015 00:00,229.32400512695312
04/09/2015 00:00,227.21499633789062
05/09/2015 00:00,230.19900512695312
06/09/2015 00:00,234.8699951171875
07/09/2015 00:00,239.9340057373047
08/09/2015 00:00,239.8459930419922
09/09/2015 00:00,243.4149932861328
10/09/2015 00:00,238.33599853515625
11/09/2015 00:00,238.32899475097656
12/09/2015 00:00,239.85499572753906
13/09/2015 00:00,235.24200439453125
14/09/2015 00:00,230.60899353027344
15/09/2015 00:00,230.49200439453125
16/09/2015 00:00,230.25
17/09/2015 00:00,229.0760040283203
18/09/2015 00:00,233.52099609375
19/09/2015 00:00,232.85800170898438
20/09/2015 00:00,231.3990020751953
21/09/2015 00:00,231.2169952392578
22/09/2015 00:00,226.968994140625
23/09/2015 00:00,230.93600463867188
24/09/2015 00:00,230.35800170898438
25/09/2015 00:00,234.36199951171875
26/09/2015 00:00,235.0760040283203
27/09/2015 00:00,234.13900756835938
28/09/2015 00:00,232.83599853515625
29/09/2015 00:00,239.01600646972656
30/09/2015 00:00,236.63999938964844
01/10/2015 00:00,236.00399780273438
02/10/2015 00:00,237.26400756835938
03/10/2015 00:00,237.20199584960938
04/10/2015 00:00,238.531005859375
05/10/2015 00:00,238.14700317382812
06/10/2015 00:00,240.36399841308594
07/10/2015 00:00,246.1699981689453
08/10/2015 00:00,243.0749969482422
09/10/2015 00:00,242.4980010986328
10/10/2015 00:00,243.74000549316406
11/10/2015 00:00,244.74200439453125
12/10/2015 00:00,246.875
13/10/2015 00:00,245.1999969482422
14/10/2015 00:00,249.4929962158203
15/10/2015 00:00,252.10699462890625
16/10/2015 00:00,254.29600524902344
17/10/2015 00:00,262.74700927734375
18/10/2015 00:00,270.9070129394531
19/10/2015 00:00,261.8609924316406
20/10/2015 00:00,263.5719909667969
21/10/2015 00:00,269.3059997558594
22/10/2015 00:00,266.4960021972656
23/10/2015 00:00,273.64898681640625
24/10/2015 00:00,276.5039978027344
25/10/2015 00:00,281.44500732421875
26/10/2015 00:00,283.62799072265625
27/10/2015 00:00,285.1809997558594
28/10/2015 00:00,293.7030029296875
29/10/2015 00:00,304.3240051269531
30/10/2015 00:00,313.9429931640625
31/10/2015 00:00,328.5119934082031
01/11/2015 00:00,315.0050048828125
02/11/2015 00:00,325.9419860839844
03/11/2015 00:00,361.87298583984375
04/11/2015 00:00,403.66400146484375
05/11/2015 00:00,408.0769958496094
06/11/2015 00:00,388.0469970703125
07/11/2015 00:00,374.2690124511719
08/11/2015 00:00,384.27801513671875
09/11/2015 00:00,374.3240051269531
10/11/2015 00:00,379.9840087890625
11/11/2015 00:00,339.82000732421875
12/11/2015 00:00,314.0790100097656
13/11/2015 00:00,338.49798583984375
14/11/2015 00:00,336.6239929199219
15/11/2015 00:00,333.0509948730469
16/11/2015 00:00,319.7349853515625
17/11/2015 00:00,330.36199951171875
18/11/2015 00:00,334.5929870605469
19/11/2015 00:00,334.6789855957031
20/11/2015 00:00,326.4110107421875
21/11/2015 00:00,322.0920104980469
22/11/2015 00:00,326.9750061035156
23/11/2015 00:00,324.3500061035156
24/11/2015 00:00,323.0140075683594
25/11/2015 00:00,320.0450134277344
26/11/2015 00:00,328.3030090332031
27/11/2015 00:00,351.8609924316406
28/11/2015 00:00,357.1409912109375
29/11/2015 00:00,357.47198486328125
30/11/2015 00:00,371.43701171875
01/12/2015 00:00,377.41400146484375
02/12/2015 00:00,361.8450012207031
03/12/2015 00:00,359.33099365234375
04/12/2015 00:00,361.2619934082031
05/12/2015 00:00,363.72100830078125
06/12/2015 00:00,389.55499267578125
07/12/2015 00:00,389.9779968261719
08/12/2015 00:00,395.7539978027344
09/12/2015 00:00,414.4410095214844
10/12/2015 00:00,417.9880065917969
11/12/2015 00:00,415.281005859375
12/12/2015 00:00,452.3349914550781
13/12/2015 00:00,431.6600036621094
14/12/2015 00:00,433.2720031738281
15/12/2015 00:00,443.87799072265625
16/12/2015 00:00,465.2080078125
17/12/2015 00:00,454.7770080566406
18/12/2015 00:00,455.84698486328125
19/12/2015 00:00,463.552001953125
20/12/2015 00:00,462.2340087890625
21/12/2015 00:00,442.8380126953125
22/12/2015 00:00,437.4360046386719
23/12/2015 00:00,436.7200012207031
24/12/2015 00:00,443.09100341796875
25/12/2015 00:00,454.8550109863281
26/12/2015 00:00,455.7560119628906
27/12/2015 00:00,416.5140075683594
28/12/2015 00:00,423.3429870605469
29/12/2015 00:00,422.0979919433594
30/12/2015 00:00,433.29998779296875
31/12/2015 00:00,425.875
01/01/2016 00:00,430.72100830078125
02/01/2016 00:00,434.62200927734375
03/01/2016 00:00,433.5780029296875
04/01/2016 00:00,430.0610046386719
05/01/2016 00:00,433.0690002441406
06/01/2016 00:00,431.8559875488281
07/01/2016 00:00,430.010986328125
08/01/2016 00:00,457.5379943847656
09/01/2016 00:00,453.38299560546875
10/01/2016 00:00,448.2380065917969
11/01/2016 00:00,448.697998046875
12/01/2016 00:00,448.1820068359375
13/01/2016 00:00,434.6650085449219
14/01/2016 00:00,432.2879943847656
15/01/2016 00:00,430.2550048828125
16/01/2016 00:00,365.072998046875
17/01/2016 00:00,387.1520080566406
18/01/2016 00:00,381.7330017089844
19/01/2016 00:00,387.0260009765625
20/01/2016 00:00,379.739990234375
21/01/2016 00:00,419.6319885253906
22/01/2016 00:00,409.7510070800781
23/01/2016 00:00,382.4339904785156
24/01/2016 00:00,388.10198974609375
25/01/2016 00:00,402.3169860839844
26/01/2016 00:00,392.00201416015625
27/01/2016 00:00,392.4440002441406
28/01/2016 00:00,395.14599609375
29/01/2016 00:00,380.1080017089844
30/01/2016 00:00,378.864990234375
31/01/2016 00:00,378.2929992675781
01/02/2016 00:00,369.3500061035156
02/02/2016 00:00,372.9200134277344
03/02/2016 00:00,374.64599609375
04/02/2016 00:00,370.17401123046875
05/02/2016 00:00,388.89801025390625
06/02/2016 00:00,386.5889892578125
07/02/2016 00:00,376.5140075683594
08/02/2016 00:00,376.7569885253906
09/02/2016 00:00,373.4230041503906
10/02/2016 00:00,376.14599609375
11/02/2016 00:00,382.114013671875
12/02/2016 00:00,379.6860046386719
13/02/2016 00:00,384.6409912109375
14/02/2016 00:00,392.9320068359375
15/02/2016 00:00,407.5679931640625
16/02/2016 00:00,401.4320068359375
17/02/2016 00:00,407.656005859375
18/02/2016 00:00,416.5719909667969
19/02/2016 00:00,422.7300109863281
20/02/2016 00:00,421.60101318359375
21/02/2016 00:00,437.77301025390625
22/02/2016 00:00,438.989013671875
23/02/2016 00:00,438.2550048828125
24/02/2016 00:00,420.95599365234375
25/02/2016 00:00,425.0369873046875
26/02/2016 00:00,424.6289978027344
27/02/2016 00:00,432.8389892578125
28/02/2016 00:00,432.5710144042969
29/02/2016 00:00,433.43798828125
01/03/2016 00:00,437.9169921875
02/03/2016 00:00,435.1310119628906
03/03/2016 00:00,423.9119873046875
04/03/2016 00:00,421.83599853515625
05/03/2016 00:00,410.781005859375
06/03/2016 00:00,400.5249938964844
07/03/2016 00:00,407.7569885253906
08/03/2016 00:00,414.4649963378906
09/03/2016 00:00,413.8940124511719
10/03/2016 00:00,414.7439880371094
11/03/2016 00:00,417.2380065917969
12/03/2016 00:00,421.6050109863281
13/03/2016 00:00,411.64801025390625
14/03/2016 00:00,414.20098876953125
15/03/2016 00:00,416.38800048828125
16/03/2016 00:00,416.88800048828125
17/03/2016 00:00,417.8890075683594
18/03/2016 00:00,420.5469970703125
19/03/2016 00:00,409.2650146484375
20/03/2016 00:00,410.4010009765625
21/03/2016 00:00,413.4179992675781
22/03/2016 00:00,413.1319885253906
23/03/2016 00:00,418.1610107421875
24/03/2016 00:00,418.42401123046875
25/03/2016 00:00,416.50799560546875
26/03/2016 00:00,417.364990234375
27/03/2016 00:00,418.1400146484375
28/03/2016 00:00,426.5480041503906
29/03/2016 00:00,424.3039855957031
30/03/2016 00:00,416.8340148925781
31/03/2016 00:00,415.2569885253906
01/04/2016 00:00,416.760009765625
02/04/2016 00:00,418.4219970703125
03/04/2016 00:00,421.1730041503906
04/04/2016 00:00,421.29901123046875
05/04/2016 00:00,421.0169982910156
06/04/2016 00:00,424.28399658203125
07/04/2016 00:00,423.6199951171875
08/04/2016 00:00,422.9070129394531
09/04/2016 00:00,420.8110046386719
10/04/2016 00:00,419.5920104980469
11/04/2016 00:00,421.87200927734375
12/04/2016 00:00,422.8429870605469
13/04/2016 00:00,425.6319885253906
14/04/2016 00:00,423.93499755859375
15/04/2016 00:00,424.427001953125
16/04/2016 00:00,429.57501220703125
17/04/2016 00:00,430.635986328125
18/04/2016 00:00,427.6109924316406
19/04/2016 00:00,428.7030029296875
20/04/2016 00:00,435.3240051269531
21/04/2016 00:00,441.4159851074219
22/04/2016 00:00,449.68798828125
23/04/2016 00:00,445.8609924316406
24/04/2016 00:00,450.55999755859375
25/04/2016 00:00,459.1210021972656
26/04/2016 00:00,461.64801025390625
27/04/2016 00:00,466.2619934082031
28/04/2016 00:00,445.0379943847656
29/04/2016 00:00,449.4079895019531
30/04/2016 00:00,455.1780090332031
01/05/2016 00:00,448.4840087890625
02/05/2016 00:00,451.9330139160156
03/05/2016 00:00,444.72698974609375
04/05/2016 00:00,450.1830139160156
05/05/2016 00:00,446.71099853515625
06/05/2016 00:00,447.9419860839844
07/05/2016 00:00,459.6390075683594
08/05/2016 00:00,458.4289855957031
09/05/2016 00:00,458.20599365234375
10/05/2016 00:00,460.51800537109375
11/05/2016 00:00,450.864013671875
12/05/2016 00:00,452.4469909667969
13/05/2016 00:00,454.8500061035156
14/05/2016 00:00,455.822998046875
15/05/2016 00:00,455.7590026855469
16/05/2016 00:00,457.58599853515625
17/05/2016 00:00,454.0090026855469
18/05/2016 00:00,453.6910095214844
19/05/2016 00:00,454.52398681640625
20/05/2016 00:00,437.7929992675781
21/05/2016 00:00,442.96600341796875
22/05/2016 00:00,443.2179870605469
23/05/2016 00:00,439.3479919433594
24/05/2016 00:00,444.2909851074219
25/05/2016 00:00,446.06201171875
26/05/2016 00:00,449.6719970703125
27/05/2016 00:00,453.52099609375
28/05/2016 00:00,473.02899169921875
29/05/2016 00:00,527.4769897460938
30/05/2016 00:00,528.4710083007812
31/05/2016 00:00,534.1909790039062
01/06/2016 00:00,531.1069946289062
02/06/2016 00:00,536.5150146484375
03/06/2016 00:00,537.6820068359375
04/06/2016 00:00,569.7050170898438
05/06/2016 00:00,573.3079833984375
06/06/2016 00:00,574.6019897460938
07/06/2016 00:00,585.4450073242188
08/06/2016 00:00,577.1669921875
09/06/2016 00:00,582.2030029296875
10/06/2016 00:00,575.8369750976562
11/06/2016 00:00,578.6740112304688
12/06/2016 00:00,609.6840209960938
13/06/2016 00:00,671.6539916992188
14/06/2016 00:00,704.5040283203125
15/06/2016 00:00,685.6849975585938
16/06/2016 00:00,696.5230102539062
17/06/2016 00:00,768.4869995117188
18/06/2016 00:00,748.7559814453125
19/06/2016 00:00,756.68798828125
20/06/2016 00:00,763.927001953125
21/06/2016 00:00,735.8829956054688
22/06/2016 00:00,665.9149780273438
23/06/2016 00:00,597.4429931640625
24/06/2016 00:00,625.5750122070312
25/06/2016 00:00,665.281005859375
26/06/2016 00:00,665.9310302734375
27/06/2016 00:00,629.3489990234375
28/06/2016 00:00,658.1019897460938
29/06/2016 00:00,644.1220092773438
30/06/2016 00:00,640.5910034179688
01/07/2016 00:00,672.5150146484375
02/07/2016 00:00,676.7340087890625
03/07/2016 00:00,704.968017578125
04/07/2016 00:00,658.8040161132812
05/07/2016 00:00,683.208984375
06/07/2016 00:00,670.4180297851562
07/07/2016 00:00,678.0900268554688
08/07/2016 00:00,640.68798828125
09/07/2016 00:00,666.3839721679688
10/07/2016 00:00,650.5989990234375
11/07/2016 00:00,648.4840087890625
12/07/2016 00:00,648.2830200195312
13/07/2016 00:00,664.7969970703125
14/07/2016 00:00,652.9229736328125
15/07/2016 00:00,659.1710205078125
16/07/2016 00:00,663.781005859375
17/07/2016 00:00,661.9929809570312
18/07/2016 00:00,679.8090209960938
19/07/2016 00:00,672.7379760742188
20/07/2016 00:00,672.8060302734375
21/07/2016 00:00,665.22802734375
22/07/2016 00:00,664.9219970703125
23/07/2016 00:00,650.7260131835938
24/07/2016 00:00,655.4099731445312
25/07/2016 00:00,661.2630004882812
26/07/2016 00:00,654.2260131835938
27/07/2016 00:00,651.6270141601562
28/07/2016 00:00,654.4920043945312
29/07/2016 00:00,655.1110229492188
30/07/2016 00:00,657.0120239257812
31/07/2016 00:00,655.0999755859375
01/08/2016 00:00,624.6019897460938
02/08/2016 00:00,606.39697265625
03/08/2016 00:00,548.656005859375
04/08/2016 00:00,566.3289794921875
05/08/2016 00:00,578.281005859375
06/08/2016 00:00,575.030029296875
07/08/2016 00:00,587.77099609375
08/08/2016 00:00,592.7360229492188
09/08/2016 00:00,591.0380249023438
10/08/2016 00:00,587.6480102539062
11/08/2016 00:00,592.1240234375
12/08/2016 00:00,588.7979736328125
13/08/2016 00:00,587.3569946289062
14/08/2016 00:00,585.5889892578125
15/08/2016 00:00,570.4940185546875
16/08/2016 00:00,567.2429809570312
17/08/2016 00:00,577.760986328125
18/08/2016 00:00,573.7069702148438
19/08/2016 00:00,574.3389892578125
20/08/2016 00:00,576.083984375
21/08/2016 00:00,581.9390258789062
22/08/2016 00:00,581.3109741210938
23/08/2016 00:00,586.77099609375
24/08/2016 00:00,583.4119873046875
25/08/2016 00:00,580.1799926757812
26/08/2016 00:00,577.7529907226562
27/08/2016 00:00,579.4520263671875
28/08/2016 00:00,569.8300170898438
29/08/2016 00:00,574.0709838867188
30/08/2016 00:00,574.114013671875
31/08/2016 00:00,577.5910034179688
01/09/2016 00:00,575.5460205078125
02/09/2016 00:00,572.4099731445312
03/09/2016 00:00,575.5549926757812
04/09/2016 00:00,598.5900268554688
05/09/2016 00:00,608.989990234375
06/09/2016 00:00,606.5059814453125
07/09/2016 00:00,610.572998046875
08/09/2016 00:00,614.635009765625
09/09/2016 00:00,626.3519897460938
10/09/2016 00:00,622.927001953125
11/09/2016 00:00,623.4240112304688
12/09/2016 00:00,607.0050048828125
13/09/2016 00:00,608.0250244140625
14/09/2016 00:00,608.8410034179688
15/09/2016 00:00,610.5880126953125
16/09/2016 00:00,607.2459716796875
17/09/2016 00:00,607.218017578125
18/09/2016 00:00,606.2830200195312
19/09/2016 00:00,609.8709716796875
20/09/2016 00:00,609.2540283203125
21/09/2016 00:00,603.5880126953125
22/09/2016 00:00,597.2789916992188
23/09/2016 00:00,596.198974609375
24/09/2016 00:00,602.9609985351562
25/09/2016 00:00,602.7490234375
26/09/2016 00:00,600.8070068359375
