fecha,apertura
08/03/2017 00:00,1233.05
09/03/2017 00:00,1150.05
10/03/2017 00:00,1190.89
11/03/2017 00:00,1116.97
12/03/2017 00:00,1176.55
13/03/2017 00:00,1226.62
14/03/2017 00:00,1242.46
15/03/2017 00:00,1245.86
16/03/2017 00:00,1257.32
17/03/2017 00:00,1172.62
18/03/2017 00:00,1071.02
19/03/2017 00:00,969.4
20/03/2017 00:00,1017.97
21/03/2017 00:00,1035.96
22/03/2017 00:00,1114.39
23/03/2017 00:00,1037.56
24/03/2017 00:00,1029.65
25/03/2017 00:00,929.06
26/03/2017 00:00,956.02
27/03/2017 00:00,960
28/03/2017 00:00,1039.92
29/03/2017 00:00,1043.99
30/03/2017 00:00,1035.96
31/03/2017 00:00,1033.7
01/04/2017 00:00,1070.31
02/04/2017 00:00,1083.94
03/04/2017 00:00,1078.01
04/04/2017 00:00,1144.77
05/04/2017 00:00,1143
06/04/2017 00:00,1134.58
07/04/2017 00:00,1190.85
08/04/2017 00:00,1190.66
09/04/2017 00:00,1184.03
10/04/2017 00:00,1206.2
11/04/2017 00:00,1209.25
12/04/2017 00:00,1218.99
13/04/2017 00:00,1212.17
14/04/2017 00:00,1172.91
15/04/2017 00:00,1170.34
16/04/2017 00:00,1173.45
17/04/2017 00:00,1162.31
18/04/2017 00:00,1176.54
19/04/2017 00:00,1202.58
20/04/2017 00:00,1203.98
21/04/2017 00:00,1234.19
22/04/2017 00:00,1243.61
23/04/2017 00:00,1233.2
24/04/2017 00:00,1241.99
25/04/2017 00:00,1253.58
26/04/2017 00:00,1269
27/04/2017 00:00,1287.99
28/04/2017 00:00,1331.53
29/04/2017 00:00,1330.7
30/04/2017 00:00,1333
01/05/2017 00:00,1350.21
02/05/2017 00:00,1390.86
03/05/2017 00:00,1447.75
04/05/2017 00:00,1503.22
05/05/2017 00:00,1537.23
06/05/2017 00:00,1514.9
07/05/2017 00:00,1558.02
08/05/2017 00:00,1554.01
09/05/2017 00:00,1649.54
10/05/2017 00:00,1720.28
11/05/2017 00:00,1772.58
12/05/2017 00:00,1828.45
13/05/2017 00:00,1691.51
14/05/2017 00:00,1776.89
15/05/2017 00:00,1784
16/05/2017 00:00,1705.48
17/05/2017 00:00,1700.01
18/05/2017 00:00,1782.99
19/05/2017 00:00,1878.99
20/05/2017 00:00,1958
21/05/2017 00:00,2013.99
22/05/2017 00:00,2017.55
23/05/2017 00:00,2099.97
24/05/2017 00:00,2264.23
25/05/2017 00:00,2420.29
26/05/2017 00:00,2292.53
27/05/2017 00:00,2279.82
28/05/2017 00:00,2042
29/05/2017 00:00,2178.81
30/05/2017 00:00,2292.1
31/05/2017 00:00,2203.51
01/06/2017 00:00,2298.01
02/06/2017 00:00,2413.63
03/06/2017 00:00,2488.94
04/06/2017 00:00,2540.94
05/06/2017 00:00,2530.27
06/06/2017 00:00,2698
07/06/2017 00:00,2880.74
08/06/2017 00:00,2683.03
09/06/2017 00:00,2806
10/06/2017 00:00,2822.32
11/06/2017 00:00,2899.99
12/06/2017 00:00,2954.22
